,Close,High,Low,Open,Volume,TP,MA,EMA,STD,RSI,ROC,ATR,CCI,%K,%D,plus_di,minus_di,ADMI,AO,WIL_R,OBV
2013-10-02,6437.5,6460.0,6386.2001953125,6460.0,575169900,6427.900065104167,6548.278564453125,6520.710551300979,58.04271411434699,38.87601982249405,-0.02299286689937775,58.021449497767854,-172.7525517950144,18.79802969767346,14.876265102523023,17.957273381805514,30.88594443667678,17.662236345470244,-26.99989947150698,-81.20197030232654,10991295000
2013-10-03,6449.0,6472.39990234375,6436.2001953125,6437.5,617408100,6452.533365885417,6538.650006975447,6511.149144460837,62.440781816572425,40.547803773865866,-0.020474468952036775,58.664271763392854,-106.55851273746167,23.01202900702989,18.992795882764714,18.001686703719756,28.365540865323634,18.270334140451702,-49.31110121783149,-76.9879709929701,11608703100
2013-10-04,6453.89990234375,6473.60009765625,6429.0,6449.0,528846400,6452.166666666667,6526.578578404018,6503.515912178552,62.138025511628975,41.28467946410734,-0.025517522911707197,56.928536551339285,-88.2415489803934,24.80752336289741,22.205860689200264,17.376102044284718,28.04592468703587,18.56766920905738,-59.715274586396845,-75.19247663710259,12137549500
2013-10-07,6437.2998046875,6453.89990234375,6391.5,6453.89990234375,484159000,6427.566569010417,6517.085693359375,6494.687097846404,64.84478121709445,39.49854037273253,-0.020227753595669366,57.6142578125,-99.40487321708356,18.724671183881167,22.181407851269498,15.942913965526447,30.381834891225495,18.958470559611925,-63.86004710477937,-81.27532881611883,11653390500
2013-10-08,6365.7998046875,6437.7001953125,6365.0,6437.2998046875,718013100,6389.5,6503.29997907366,6477.502125425203,71.32964768793772,32.896779054806615,-0.029426115409417603,58.871407645089285,-114.78388094376189,0.2719498204433878,14.601381455740663,14.488003812190744,30.824507195878358,19.855565026094293,-80.1206686580881,-99.72805017955662,10935377400
2013-10-09,6337.89990234375,6372.60009765625,6316.89990234375,6365.7998046875,605274000,6342.466634114583,6482.764264787947,6458.888495680997,75.73129182235279,30.73787223872955,-0.04339360706337081,55.68568638392857,-139.41706310017372,6.7092651757188495,8.568628726681144,14.222786586850066,36.430083702196605,21.0522644132602,-98.48480870864023,-93.29073482428115,10330103400
2013-10-10,6430.5,6446.2001953125,6337.89990234375,6337.89990234375,631265600,6404.86669921875,6470.914271763393,6455.103362923528,70.26388257234696,43.89780861977543,-0.025150067430691175,60.87144252232143,-73.29228062580398,39.91569173439294,15.632302243518401,20.718237718014908,30.946066376299875,22.557433126894534,-101.70245863970649,-60.08430826560706,10961369000
2013-10-11,6487.2001953125,6489.2001953125,6430.5,6430.5,545658000,6468.966796875,6465.900006975447,6459.382940575393,65.0126300605165,50.144228775476876,-0.010705418012733855,60.864327566964285,3.9274134501420583,62.81823372291355,36.48106354434179,24.28696675338915,28.738991209709138,22.302070600514906,-94.89828527113968,-37.18176627708645,11507027000
2013-10-14,6507.7001953125,6507.7998046875,6464.39990234375,6487.2001953125,434972100,6493.299967447917,6461.342878069197,6465.825241207011,58.92188767811489,52.2157534000996,-0.009708560402876055,61.42860630580357,46.43202188535387,70.38001631806172,57.70464725845608,24.507764923054136,26.441067699616127,21.28529779180299,-82.7799775965068,-29.619983681938283,11941999100
2013-10-15,6549.10009765625,6569.2998046875,6507.7001953125,6507.7001953125,603859700,6542.033365885417,6461.171456473215,6476.928555400246,57.44652900067463,56.175954718886196,-0.0003663134158208044,61.42857142857143,120.32832917677513,87.95461943655303,73.71762315917611,29.908388123851232,24.552433203184055,20.06677663348406,-49.61991900275734,-12.045380563446969,12545858800
2013-10-16,6571.60009765625,6584.39990234375,6504.2998046875,6549.10009765625,663774300,6553.433268229167,6461.600027901785,6489.551427701052,56.52960542211481,58.203365356090096,0.0009138540134574821,63.92857142857143,138.50520257169282,95.21502628504673,84.51655401322051,28.373177515430488,22.287050607069986,19.347017660077157,-5.482821116727791,-4.784973714953271,13209633100
2013-10-17,6576.2001953125,6576.2001953125,6529.2001953125,6571.60009765625,669589600,6560.533528645833,6466.1357421875,6501.104596715914,60.355526860370915,58.6248080174553,0.009750180124321394,61.45713588169643,133.1362829658638,96.93468896028037,93.36811156062673,27.406019562260553,21.527350773112158,18.823203020518786,18.85426815257324,-3.065311039719626,13879222700
2013-10-18,6622.60009765625,6622.7001953125,6576.2001953125,6576.2001953125,710029000,6607.166829427083,6477.592878069197,6517.303996841297,71.35188602004999,62.70925225350451,0.02482125243660814,59.492850167410715,147.81209838266867,99.96726698484223,97.37232741005646,31.871587386562165,20.64968517315876,18.38452205639536,42.51072208180176,-0.03273301515778111,14589251700
2013-10-21,6654.2001953125,6654.2001953125,6617.7998046875,6622.60009765625,494967200,6642.066731770833,6491.464320591518,6535.556823304128,83.69327493963382,65.22688612913541,0.03006194973877709,59.100027901785715,140.71364323768967,100.0,98.9673186483742,33.59886112079655,19.30215644015115,18.62638553122422,66.34600758272063,-0.0,15084218900
2013-10-22,6695.7001953125,6719.2998046875,6653.7001953125,6654.2001953125,575007300,6689.566731770833,6509.907191685268,6556.909272905248,97.36293163582529,68.25779532063518,0.040108768203883496,58.51429966517857,143.66541408678597,94.13528451733072,98.03418383405766,39.4579732018658,18.102844175396545,19.27771633607888,89.1660271139699,-5.864715482669287,15659226200
2013-10-23,6674.5,6695.89990234375,6655.2001953125,6695.7001953125,643936600,6675.200032552083,6526.01433454241,6572.588036517884,105.82388043699133,65.13447375864996,0.03496666149790665,58.835728236607146,107.84040182205898,88.86684503983061,94.33404318572046,36.439378396989234,16.71794913525399,20.550745602651013,105.56659294577184,-11.133154960169394,15015289600
2013-10-24,6713.2001953125,6719.2998046875,6674.2001953125,6674.5,601321000,6702.2333984375,6544.535784040178,6591.336324357168,114.02883951801859,68.01194052040604,0.04017730316433703,58.871407645089285,107.09808578562046,98.48419213337944,93.82877389684693,36.65516471407099,15.514401323240815,21.75030868630577,128.0871696920949,-1.5158078666205566,15616610600
2013-10-25,6721.2998046875,6729.7001953125,6700.39990234375,6713.2001953125,569150500,6717.13330078125,6564.821498325893,6608.6647884012145,118.71612950196847,68.59610244175026,0.044117876845381265,56.507149832589285,101.58954217774988,97.96502309516627,95.10535342279212,36.775717484695754,15.008985862965368,23.09893218307633,142.22124023437482,-2.0349769048337207,16185761100
2013-10-28,6725.7998046875,6739.7001953125,6704.2001953125,6721.2998046875,590265200,6723.2333984375,6590.535784040178,6624.282790572721,116.30792809862855,68.93552638211486,0.056552202558256943,53.84999302455357,89.03744951765722,96.71230345480687,97.7205062277842,37.160347693939464,14.624613908598674,24.458951013439073,152.3705796185668,-3.2876965451931235,16776026300
